Player_name;Team_name;position_description;Round_name;yellow_card_points;red_card_points;yellowred_card_points;goals_points;goals_conceded_points;own_goals_points;penalty_points;clean_sheet_points;assists_points;match_won_points;match_draw_points;total_points
Rami Hajal;SC Heerenveen;attack;23;0;0;0;0;0;0;0;0;0;0;0;0
Bilal Başacıkoğlu;Heracles Almelo;attack;23;0;0;0;0;0;0;0;0;0;0;0;0
Nick Doodeman;SC Cambuur;attack;23;0;0;0;0;0;0;0;0;0;0;0;0
David Sambissa;SC Cambuur;defense;23;0;0;0;0;0;0;0;0;0;0;0;0
Maxim Gullit;SC Cambuur;defense;23;0;0;0;0;0;0;0;0;0;0;0;0
Jhondly van der Meer;SC Cambuur;midfield;23;0;0;0;0;0;0;0;0;0;0;0;0
Arianit Ferati;Fortuna Sittard;midfield;23;0;0;0;0;0;0;0;0;0;0;0;0
Koen Bucker;Heracles Almelo;goalkeeper;23;0;0;0;0;0;0;0;0;0;0;0;0
Issam El Maach;RKC Waalwijk;goalkeeper;23;0;0;0;0;0;0;0;0;0;0;0;0
Thierry Lutonda;RKC Waalwijk;defense;23;0;0;0;0;0;0;0;0;0;0;0;0
Younes Namli;Sparta Rotterdam;midfield;23;0;0;0;0;0;0;0;0;0;0;0;0
Érick Gabriel Gutiérrez Galaviz;PSV;midfield;23;0;0;0;0;0;0;0;0;0;0;0;0
Dennis Vos;PSV;defense;23;0;0;0;0;0;0;0;0;0;0;0;0
Fabian de Keijzer;FC Utrecht;goalkeeper;23;0;0;0;0;-1;0;0;0;0;0;1;0
Ragnar Oratmangoen;Go Ahead Eagles;attack;23;-2;0;0;0;0;0;0;0;0;0;1;-1
Leeroy Owusu;Willem II;defense;23;0;0;0;0;-1;0;0;0;0;0;0;-1
Luuk Brouwers;Go Ahead Eagles;midfield;23;-2;0;0;0;0;0;0;0;0;0;1;-1
Wessel Dammers;Willem II;defense;23;0;0;0;0;-1;0;0;0;0;0;0;-1
Mees De Wit;PEC Zwolle;attack;23;-2;0;0;0;0;0;0;0;0;0;1;-1
Lasse Schöne;NEC;midfield;23;-2;0;0;0;0;0;0;0;0;0;1;-1
Gerrit Nauber;Go Ahead Eagles;defense;23;0;0;0;0;-2;0;0;0;0;0;1;-1
Ricky van Wolfswinkel;FC Twente;attack;23;-2;0;0;0;0;0;0;0;0;0;1;-1
Timon Wellenreuther;Willem II;goalkeeper;23;0;0;0;0;-1;0;0;0;0;0;0;-1
Giovanni Troupée;FC Twente;defense;23;0;0;0;0;-2;0;0;0;0;0;1;-1
Rhu-endly Martina;Go Ahead Eagles;defense;23;0;0;0;0;-2;0;0;0;0;0;1;-1
Sander van de Streek;FC Utrecht;midfield;23;-2;0;0;0;0;0;0;0;0;0;1;-1
Andries Noppert;Go Ahead Eagles;goalkeeper;23;0;0;0;0;-2;0;0;0;0;0;1;-1
Mats Deijl;Go Ahead Eagles;defense;23;0;0;0;0;-2;0;0;0;0;0;1;-1
Lars Unnerstall;FC Twente;goalkeeper;23;0;0;0;0;-2;0;0;0;0;0;1;-1
Rico Strieder;PEC Zwolle;midfield;23;-2;0;0;0;0;0;0;0;0;0;1;-1
Robin Pröpper;FC Twente;defense;23;0;0;0;0;-2;0;0;0;0;0;1;-1
Derrick Köhn;Willem II;defense;23;0;0;0;0;-1;0;0;0;0;0;0;-1
Paulos Abraham;FC Groningen;midfield;23;-2;0;0;0;0;0;0;0;0;0;1;-1
Dimitris Limnios;FC Twente;attack;23;-2;0;0;0;0;0;0;0;0;0;1;-1
Gijs Smal;FC Twente;defense;23;0;0;0;0;-2;0;0;0;0;0;1;-1
Jørgen Strand Larsen;FC Groningen;attack;23;-2;0;0;0;0;0;0;0;0;0;1;-1
Adam Maher;FC Utrecht;midfield;23;-2;0;0;0;0;0;0;0;0;0;1;-1
Ulrik Yttergård Jenssen;Willem II;defense;23;0;0;0;0;-1;0;0;0;0;0;0;-1
Sondre Tronstad;Vitesse;midfield;23;-2;0;0;0;0;0;0;0;0;0;1;-1
Marin Sverko;FC Groningen;defense;23;-2;0;0;0;0;0;0;0;0;0;0;-2
Joeri de Kamps;Sparta Rotterdam;midfield;23;-2;0;0;0;0;0;0;0;0;0;0;-2
Janis Blaswich;Heracles Almelo;goalkeeper;23;0;0;0;0;-2;0;0;0;0;0;0;-2
Ahmed Touba;RKC Waalwijk;defense;23;-2;0;0;0;-1;0;0;0;0;0;1;-2
Maximilian Wittek;Vitesse;defense;23;-2;0;0;0;-1;0;0;0;0;0;1;-2
Vito van Crooij;Sparta Rotterdam;attack;23;-2;0;0;0;0;0;0;0;0;0;0;-2
Cas Odenthal;NEC;defense;23;-2;0;0;0;-1;0;0;0;0;0;1;-2
Yahya Kalley;FC Groningen;defense;23;-2;0;0;0;0;0;0;0;0;0;0;-2
Mats Knoester;Heracles Almelo;defense;23;0;0;0;0;-2;0;0;0;0;0;0;-2
Daniel Crowley;Willem II;midfield;23;-2;0;0;0;0;0;0;0;0;0;0;-2
Mustafa Saymak;PEC Zwolle;midfield;23;-2;0;0;0;0;0;0;0;0;0;0;-2
Alexander Büttner;RKC Waalwijk;defense;23;-2;0;0;0;-1;0;0;0;0;0;1;-2
Juriën Gaari;RKC Waalwijk;defense;23;-2;0;0;0;-1;0;0;0;0;0;1;-2
Bart van Hintum;FC Groningen;defense;23;-2;0;0;0;-1;0;0;0;0;0;1;-2
Michael Breij;SC Cambuur;attack;23;-2;0;0;0;0;0;0;0;0;0;0;-2
Justin Hoogma;Heracles Almelo;defense;23;0;0;0;0;-2;0;0;0;0;0;0;-2
Orestis Kiomourtzoglou;Heracles Almelo;midfield;23;-2;0;0;0;0;0;0;0;0;0;0;-2
Jamie Jacobs;SC Cambuur;midfield;23;-2;0;0;0;0;0;0;0;0;0;0;-2
Marco Rente;Heracles Almelo;defense;23;0;0;0;0;-2;0;0;0;0;0;0;-2
Michael Gonçalves Pinto;Sparta Rotterdam;defense;23;0;0;0;0;-3;0;0;0;0;0;0;-3
Bart Vriends;Sparta Rotterdam;defense;23;0;0;0;0;-3;0;0;0;0;0;0;-3
Jeremy van Mullem;Sparta Rotterdam;defense;23;0;0;0;0;-3;0;0;0;0;0;0;-3
Lucas Woudenberg;SC Heerenveen;defense;23;0;0;0;0;-3;0;0;0;0;0;0;-3
Julio José Pleguezuelo Selva;FC Twente;defense;23;-2;0;0;0;-2;0;0;0;0;0;1;-3
Sven van Beek;SC Heerenveen;defense;23;0;0;0;0;-3;0;0;0;0;0;0;-3
Dirk Abels;Sparta Rotterdam;defense;23;0;0;0;0;-3;0;0;0;0;0;0;-3
Bas Edo Kuipers;Go Ahead Eagles;defense;23;-2;0;0;0;-2;0;0;0;0;0;1;-3
Joris Kramer;Go Ahead Eagles;defense;23;0;0;0;0;-2;-2;0;0;0;0;1;-3
Erwin Mulder;SC Heerenveen;goalkeeper;23;0;0;0;0;-3;0;0;0;0;0;0;-3
Ibrahim Drešević;SC Heerenveen;defense;23;0;0;0;0;-3;0;0;0;0;0;0;-3
Doke Schmidt;SC Cambuur;defense;23;0;0;0;0;-3;0;0;0;0;0;0;-3
Sonny Stevens;SC Cambuur;goalkeeper;23;0;0;0;0;-3;0;0;0;0;0;0;-3
Maduka Okoye;Sparta Rotterdam;goalkeeper;23;-2;0;0;0;-3;0;0;0;0;0;0;-5
Adrian Grbic;Vitesse;attack;23;0;-5;0;0;0;0;0;0;0;0;0;-5
Calvin Mac-Intosch;SC Cambuur;defense;23;-2;0;0;0;-3;0;0;0;0;0;0;-5
Bjorn Meijer;FC Groningen;defense;24;0;0;0;5;0;0;0;2;0;3;0;10
Alois Dominik Oroz;Vitesse;defense;24;-2;0;0;10;-1;0;0;0;0;3;0;10
Tom Boere;SC Cambuur;attack;24;0;0;0;6;0;0;0;0;0;3;0;9
Eli Dasa;Vitesse;defense;24;0;0;0;0;-1;0;0;0;6;3;0;8
Bart van Hintum;FC Groningen;defense;24;0;0;0;0;0;0;0;2;3;3;0;8
Mauro Jaqueson Júnior Ferreira dos Santos;PSV;midfield;24;0;0;0;4;0;0;0;0;0;3;0;7
Iñigo Córdoba Kerejeta;Go Ahead Eagles;midfield;24;0;0;0;4;0;0;0;0;0;3;0;7
Philippe Rommens;Go Ahead Eagles;midfield;24;0;0;0;4;0;0;0;0;0;3;0;7
Danilho Doekhi;Vitesse;defense;24;0;0;0;5;-1;0;0;0;0;3;0;7
Luca de la Torre;Heracles Almelo;midfield;24;0;0;0;4;0;0;0;0;0;3;0;7
Bart Ramselaar;FC Utrecht;midfield;24;0;0;0;4;0;0;0;0;0;3;0;7
Janis Blaswich;Heracles Almelo;goalkeeper;24;0;0;0;0;0;0;0;3;0;3;0;6
Sinan Bakış;Heracles Almelo;attack;24;0;0;0;3;0;0;0;0;0;3;0;6
Ricky van Wolfswinkel;FC Twente;attack;24;0;0;0;3;0;0;0;0;0;3;0;6
Peter Leeuwenburgh;FC Groningen;goalkeeper;24;0;0;0;0;0;0;0;3;0;3;0;6
Marco Rente;Heracles Almelo;defense;24;0;0;0;0;0;0;0;2;0;3;0;5
Quinten Maduro;FC Utrecht;midfield;24;0;0;0;0;0;0;0;0;2;3;0;5
Luuk Brouwers;Go Ahead Eagles;midfield;24;0;0;0;0;0;0;0;0;2;3;0;5
Joey Veerman;PSV;midfield;24;0;0;0;0;0;0;0;0;2;3;0;5
Mike van der Hoorn;FC Utrecht;defense;24;-2;0;0;5;-1;0;0;0;0;3;0;5
Julio José Pleguezuelo Selva;FC Twente;defense;24;0;0;0;0;-1;0;0;0;3;3;0;5
Anas Ouahim;Heracles Almelo;midfield;24;0;0;0;0;0;0;0;0;2;3;0;5
Mats Knoester;Heracles Almelo;defense;24;0;0;0;0;0;0;0;2;0;3;0;5
Neraysho Kasanwirjo;FC Groningen;defense;24;0;0;0;0;0;0;0;2;0;3;0;5
Giacomo Quagliata;Heracles Almelo;defense;24;0;0;0;0;0;0;0;2;0;3;0;5
Mike te Wierik;FC Groningen;defense;24;0;0;0;0;0;0;0;2;0;3;0;5
Adam Maher;FC Utrecht;midfield;24;0;0;0;0;0;0;0;0;2;3;0;5
Isac Lidberg;Go Ahead Eagles;attack;24;0;0;0;0;0;0;0;0;1;3;0;4
Mikkel Duelund;NEC;midfield;24;0;0;0;4;0;0;0;0;0;0;0;4
Patrick Joosten;SC Cambuur;attack;24;0;0;0;0;0;0;0;0;1;3;0;4
Virgil Misidjan;FC Twente;attack;24;0;0;0;0;0;0;0;0;1;3;0;4
Ritsu Doan;PSV;midfield;24;0;0;0;4;0;0;0;0;0;0;0;4
Eran Zahavi;PSV;attack;24;0;0;0;0;0;0;0;0;1;3;0;4
Deroy Duarte;Fortuna Sittard;midfield;24;0;0;0;4;0;0;0;0;0;0;0;4
Sondre Tronstad;Vitesse;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Bilal Başacıkoğlu;Heracles Almelo;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Ragnar Oratmangoen;Go Ahead Eagles;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Vangelis Pavlidis;AZ Alkmaar;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Jesper Karlsson;AZ Alkmaar;attack;24;-2;0;0;0;0;0;2;0;0;3;0;3
Steven Berghuis;Ajax;attack;24;0;0;0;3;0;0;0;0;0;0;0;3
Fredrik Midtsjø;AZ Alkmaar;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Lennart Thy;Sparta Rotterdam;attack;24;0;0;0;3;0;0;0;0;0;0;0;3
Alex Bangura;SC Cambuur;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Issa Kallon;SC Cambuur;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Jens Odgaard;RKC Waalwijk;attack;24;0;0;0;3;0;0;0;0;0;0;0;3
Mario Götze;PSV;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Lutsharel Geertruida;Feyenoord;defense;24;0;0;0;5;-2;0;0;0;0;0;0;3
Mohamed El Hankouri;FC Groningen;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Million Manhoef;Vitesse;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Toni Domgjoni;Vitesse;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Daan Rots;FC Twente;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Yorbe Vertessen;PSV;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Henk Veerman;FC Utrecht;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Lois Openda;Vitesse;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Nikolai Baden Frederiksen;Vitesse;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Jay Idzes;Go Ahead Eagles;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Michael de Leeuw;FC Groningen;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Noah Fadiga;Heracles Almelo;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Michel Vlap;FC Twente;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Laros Duarte;FC Groningen;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Paulos Abraham;FC Groningen;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Orestis Kiomourtzoglou;Heracles Almelo;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Chukwunonso Madueke;PSV;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Moussa Sylla;FC Utrecht;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Matúš Bero;Vitesse;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Michal Sadílek;FC Twente;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Dimitris Limnios;FC Twente;attack;24;0;0;0;3;0;0;0;0;0;0;0;3
Ramiz Larbi Zerrouki;FC Twente;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Jørgen Strand Larsen;FC Groningen;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Jamie Jacobs;SC Cambuur;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Mees Hoedemakers;SC Cambuur;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Robin Maulun;SC Cambuur;midfield;24;0;0;0;0;0;0;0;0;0;3;0;3
Nikolai Laursen;Heracles Almelo;attack;24;0;0;0;0;0;0;0;0;0;3;0;3
Fabian de Keijzer;FC Utrecht;goalkeeper;24;0;0;0;0;-1;0;0;0;0;3;0;2
Joël Drommel;PSV;goalkeeper;24;0;0;0;0;-1;0;0;0;0;3;0;2
Peter Vindahl Jensen;AZ Alkmaar;goalkeeper;24;0;0;0;0;-1;0;0;0;0;3;0;2
Olivier Boscagli;PSV;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Jacob Rasmussen;Vitesse;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Gerrit Nauber;Go Ahead Eagles;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Mark van der Maarel;FC Utrecht;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Django Warmerdam;FC Utrecht;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Joris Kramer;Go Ahead Eagles;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Yukinari Sugawara;AZ Alkmaar;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Erik Schouten;SC Cambuur;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Andries Noppert;Go Ahead Eagles;goalkeeper;24;0;0;0;0;-1;0;0;0;0;3;0;2
Mats Deijl;Go Ahead Eagles;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Pantelis Hatzidiakos;AZ Alkmaar;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Lars Unnerstall;FC Twente;goalkeeper;24;0;0;0;0;-1;0;0;0;0;3;0;2
Wessel Dammers;FC Groningen;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Doke Schmidt;SC Cambuur;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Mitchel Paulissen;SC Cambuur;midfield;24;0;0;0;0;0;0;0;0;2;0;0;2
Hidde ter Avest;FC Utrecht;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Aslak Fonn Witry;AZ Alkmaar;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Gijs Smal;FC Twente;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Jeroen Houwen;Vitesse;goalkeeper;24;0;0;0;0;-1;0;0;0;0;3;0;2
Calvin Mac-Intosch;SC Cambuur;defense;24;0;0;0;0;-1;0;0;0;0;3;0;2
Sonny Stevens;SC Cambuur;goalkeeper;24;0;0;0;0;-1;0;0;0;0;3;0;2
Dani de Wit;AZ Alkmaar;midfield;24;-2;0;0;0;0;0;0;0;0;3;0;1
Ibrahim Sangaré;PSV;midfield;24;-2;0;0;0;0;0;0;0;0;3;0;1
Thomas Buitink;Vitesse;attack;24;-2;0;0;3;0;0;0;0;0;0;0;1
Sydney van Hooijdonk;SC Heerenveen;attack;24;0;0;0;0;0;0;1;0;0;0;0;1
Jordy Clasie;AZ Alkmaar;midfield;24;-2;0;0;0;0;0;0;0;0;3;0;1
Sander van de Streek;FC Utrecht;midfield;24;-2;0;0;0;0;0;0;0;0;3;0;1
Alexander Büttner;RKC Waalwijk;defense;24;0;0;0;0;-2;0;0;0;3;0;0;1
Tomáš Suslov;FC Groningen;attack;24;-2;0;0;0;0;0;0;0;0;3;0;1
Max Bruns;FC Twente;midfield;24;-2;0;0;0;0;0;0;0;0;3;0;1
Javier Vet;NEC;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Ogechika Heil;Go Ahead Eagles;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Ilias Bronkhorst;NEC;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Ulrik Yttergård Jenssen;Willem II;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Guus Til;Feyenoord;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Philipp Max;PSV;defense;24;-2;0;0;0;-1;0;0;0;0;3;0;0
Davy Klaassen;Ajax;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Charlie Setford;Ajax;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Oussama Darfalou;PEC Zwolle;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Nigel Lonwijk;Fortuna Sittard;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Filip Stevanović;SC Heerenveen;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Rami Hajal;SC Heerenveen;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Kristiano Samuel Armenteros Nunez Mendoza Jansson;Heracles Almelo;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Nick Doodeman;SC Cambuur;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
David Sambissa;SC Cambuur;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Maxim Gullit;SC Cambuur;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Jhondly van der Meer;SC Cambuur;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Felix Dornebusch;Fortuna Sittard;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Koen Bucker;Heracles Almelo;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Vurnon Anita;RKC Waalwijk;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Hans Jorge Mulder;RKC Waalwijk;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Issam El Maach;RKC Waalwijk;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Thierry Lutonda;RKC Waalwijk;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Younes Namli;Sparta Rotterdam;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Érick Gabriel Gutiérrez Galaviz;PSV;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Dennis Vos;PSV;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Jenson Seelt;PSV;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Daan Huisman;Vitesse;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Martijn Berden;Go Ahead Eagles;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Giannis-Foivos Botos;Go Ahead Eagles;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Souffian Elkarouani;NEC;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Kilian Ludewig;Willem II;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Casper Staring;FC Twente;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Luca Everink;FC Twente;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Michael Gonçalves Pinto;Sparta Rotterdam;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Ryan Koolwijk;PEC Zwolle;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Luka Adžić;PEC Zwolle;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Jasper Schendelaar;PEC Zwolle;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Tijanni Noslin;Fortuna Sittard;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Siem de Jong;SC Heerenveen;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Nick Bakker;SC Heerenveen;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Marin Sverko;FC Groningen;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Jan de Boer;FC Groningen;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Nicolas Martin Hautorp Madsen;SC Heerenveen;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Romano Postema;FC Groningen;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Arjen van der Heide;SC Heerenveen;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Jordan Rolly Botaka;Fortuna Sittard;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Zian Flemming;Fortuna Sittard;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Remco Balk;FC Utrecht;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Tim Coremans;Sparta Rotterdam;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Ismael Saibari Ben El Basra;PSV;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Nick Hengelman;Go Ahead Eagles;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Danny Vuković;NEC;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Magnus Mattsson;NEC;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Miquel Nelom;Willem II;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Robin Roefs;NEC;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Tijjani Reijnders;AZ Alkmaar;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Jorn Brondeel;Willem II;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Håkon Evjen;AZ Alkmaar;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Beau Reus;AZ Alkmaar;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Mohamed Taabouni;AZ Alkmaar;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Bryan Linssen;Feyenoord;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Ofir Meir Marciano;Feyenoord;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Liam van Gelderen;Ajax;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Jeremy van Mullem;Sparta Rotterdam;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Tom Hendriks;Fortuna Sittard;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Eliano Reijnders;PEC Zwolle;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Damil Dankerlui;FC Groningen;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Anas Tahiri;SC Heerenveen;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Tibor Halilović;SC Heerenveen;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Marco Tol;SC Cambuur;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Andreas Samaris;Fortuna Sittard;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Tesfaldet Tekie;Fortuna Sittard;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Luuk  Wouters;RKC Waalwijk;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Carlos Vinícius Alves Morais;PSV;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Danilo Pereira da Silva;Ajax;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Gyan de Regt;Vitesse;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Édgar Osvaldo Barreto Cáceres;NEC;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Boyd Lucassen;Go Ahead Eagles;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Bruno Martins Indi;AZ Alkmaar;defense;24;-2;0;0;0;-1;0;0;0;0;3;0;0
Elayis Tavsan;NEC;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Dries Saddiki;Willem II;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Nils Rossen;NEC;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Kerkez Milos;AZ Alkmaar;undefined;24;0;0;0;0;0;0;0;0;0;0;0;0
Max Svensson;Willem II;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Jens Toornstra;Feyenoord;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Jizz Hornkamp;Willem II;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Nikos Michelis;Willem II;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Connor van den Berg;Willem II;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Luis Fernando Sinisterra Lucumí;Feyenoord;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Mohammed Daramy;Ajax;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Noussair Mazraoui;Ajax;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Nicolás Alejandro Tagliafico;Ajax;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Slobodan Tedić;PEC Zwolle;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Thomas van den Belt;PEC Zwolle;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Thom Haye;SC Heerenveen;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Milan van Ewijk;SC Heerenveen;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Syb van Ottele;SC Heerenveen;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Owen van der Vlag;FC Groningen;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Michaël Heylen;Sparta Rotterdam;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Brett Minnema;SC Cambuur;goalkeeper;24;0;0;0;0;0;0;0;0;0;0;0;0
Ivo Daniel Ferreira Mendonca Pinto;Fortuna Sittard;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Charlison Benschop;Fortuna Sittard;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
Navajo Bakboord;Heracles Almelo;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Adrian Szöke;Heracles Almelo;midfield;24;0;0;0;0;0;0;0;0;0;0;0;0
Robin Polley;Heracles Almelo;defense;24;0;0;0;0;0;0;0;0;0;0;0;0
Mohamed Mallahi;FC Utrecht;attack;24;0;0;0;0;0;0;0;0;0;0;0;0
